user_id,age,occupation,gender
23699,32,other or not specified,M
52771,34,homemaker,M
103496,55,clerical/admin,M
25253,33,college/grad student,M
78113,18,K-12 student,M
59076,34,sales/marketing,M
36668,90,writer,M
99926,31,college/grad student,M
57947,26,college/grad student,M
99682,32,college/grad student,F
46882,32,academic/educator,F
80576,24,K-12 student,M
92154,8,K-12 student,F
60750,34,college/grad student,M
46989,30,college/grad student,F
19110,32,self-employed,M
103705,30,technician/engineer,M
89550,72,retired,F
99534,28,college/grad student,M
82568,30,executive/managerial,M
11986,27,sales/marketing,M
44453,18,K-12 student,M
20419,28,college/grad student,M
26493,23,sales/marketing,M
43005,31,college/grad student,M
56873,29,college/grad student,M
57477,32,executive/managerial,M
34544,31,sales/marketing,M
80288,30,self-employed,F
50237,30,executive/managerial,M
96730,31,other or not specified,M
14027,28,college/grad student,M
47128,28,sales/marketing,M
27286,26,self-employed,F
36318,28,college/grad student,M
30125,34,executive/managerial,M
83846,34,college/grad student,M
82433,29,executive/managerial,M
74068,27,executive/managerial,M
52818,27,sales/marketing,F
84496,30,self-employed,M
9832,28,college/grad student,M
98327,27,executive/managerial,M
75773,26,sales/marketing,M
35605,20,college/grad student,M
84535,38,academic/educator,F
56396,24,college/grad student,M
99031,56,retired,F
30290,36,academic/educator,F
95912,34,college/grad student,M
93821,27,college/grad student,F
105638,26,college/grad student,M
57772,27,sales/marketing,M
73896,28,scientist,M
101109,34,executive/managerial,M
57164,27,college/grad student,M
54590,32,self-employed,M
30937,32,scientist,F
72956,33,sales/marketing,M
71249,27,academic/educator,F
67420,34,other or not specified,M
5536,16,K-12 student,M
91135,29,college/grad student,M
84485,30,other or not specified,M
73897,27,homemaker,M
51987,31,executive/managerial,M
95904,27,artist,F
2993,26,college/grad student,M
8121,27,scientist,M
34298,85,retired,M
101456,18,college/grad student,M
1359,30,college/grad student,M
3987,32,academic/educator,M
31934,25,executive/managerial,M
20198,30,sales/marketing,M
97699,27,K-12 student,M
63015,33,scientist,M
16739,18,K-12 student,M
68454,28,other or not specified,M
81777,27,college/grad student,F
105365,27,executive/managerial,M
84386,43,sales/marketing,M
25833,33,college/grad student,M
72800,21,sales/marketing,M
17061,31,sales/marketing,F
100654,32,college/grad student,F
38274,26,artist,F
42021,82,retired,M
35334,25,college/grad student,M
13702,22,college/grad student,M
27975,33,academic/educator,M
28101,32,executive/managerial,M
10706,30,college/grad student,M
3916,26,sales/marketing,M
52172,26,sales/marketing,F
97146,32,college/grad student,M
53642,25,scientist,F
50579,26,scientist,M
101598,18,college/grad student,M
36025,28,college/grad student,M
96896,30,self-employed,M
58039,32,college/grad student,F
8843,26,academic/educator,M
59673,26,executive/managerial,M
87637,25,college/grad student,M
67365,28,self-employed,F
47086,32,academic/educator,M
41305,27,sales/marketing,M
346,66,executive/managerial,M
16712,33,college/grad student,F
69389,33,artist,F
88729,26,homemaker,F
55235,21,sales/marketing,M
75232,25,scientist,M
30381,18,K-12 student,F
94685,37,clerical/admin,F
22746,29,sales/marketing,M
16720,31,college/grad student,M
26002,31,college/grad student,M
35760,33,executive/managerial,M
66667,19,sales/marketing,M
25799,21,K-12 student,F
61074,23,sales/marketing,M
80530,33,self-employed,F
86657,25,academic/educator,M
27341,31,college/grad student,M
93895,37,sales/marketing,M
40135,27,K-12 student,M
83303,31,college/grad student,M
86921,33,sales/marketing,M
17795,26,sales/marketing,M
25491,28,other or not specified,M
18923,27,college/grad student,F
16789,31,college/grad student,M
94831,29,other or not specified,M
57497,30,executive/managerial,M
35949,28,college/grad student,F
82518,32,sales/marketing,M
43864,32,sales/marketing,M
91110,34,executive/managerial,M
38286,31,college/grad student,F
70537,27,executive/managerial,M
2173,21,other or not specified,M
90200,34,executive/managerial,M
79814,28,academic/educator,M
102654,34,doctor/health care,F
22577,30,other or not specified,M
33654,18,K-12 student,M
12097,29,self-employed,F
65469,27,tradesman/craftsman,M
75896,29,academic/educator,F
42420,27,college/grad student,M
27811,30,college/grad student,M
72116,31,scientist,M
38481,28,college/grad student,M
43867,31,customer service,F
22125,19,sales/marketing,M
74278,31,sales/marketing,M
73172,18,K-12 student,M
76449,32,college/grad student,F
74851,27,college/grad student,M
88385,32,college/grad student,M
3787,31,executive/managerial,M
5317,28,college/grad student,F
93922,34,programmer,M
75743,20,technician/engineer,M
70315,28,college/grad student,M
50950,18,K-12 student,M
69690,28,sales/marketing,M
64177,32,executive/managerial,M
71825,27,sales/marketing,M
56655,26,college/grad student,M
22573,25,sales/marketing,F
2590,33,artist,M
55463,27,executive/managerial,M
103731,20,sales/marketing,M
69783,30,college/grad student,M
19295,33,college/grad student,M
47801,27,college/grad student,F
17289,32,college/grad student,M
38676,33,executive/managerial,M
57620,29,sales/marketing,F
91503,28,college/grad student,M
22781,31,college/grad student,F
64622,26,college/grad student,M
678,31,sales/marketing,M
70043,44,executive/managerial,F
61924,29,technician/engineer,M
34308,28,sales/marketing,M
81541,32,college/grad student,M
19441,33,self-employed,M
55520,33,scientist,M
34985,27,homemaker,F
33331,28,other or not specified,M
27807,27,academic/educator,M
9691,29,college/grad student,M
24064,25,college/grad student,M
80146,33,executive/managerial,M
81144,44,writer,F
85104,30,executive/managerial,M
21729,25,sales/marketing,M
103494,31,other or not specified,M
54315,18,homemaker,F
20593,32,college/grad student,M
68348,30,scientist,F
96213,29,college/grad student,M
44304,28,executive/managerial,M
38014,32,executive/managerial,M
49112,26,executive/managerial,M
52953,29,other or not specified,M
72905,27,scientist,M
815,34,college/grad student,M
55327,18,sales/marketing,F
95736,33,other or not specified,M
56415,27,other or not specified,M
55755,30,academic/educator,F
58295,27,executive/managerial,M
66992,32,college/grad student,M
15391,29,college/grad student,M
61202,25,self-employed,F
48590,26,other or not specified,F
13275,28,college/grad student,M
10141,18,K-12 student,M
68951,33,executive/managerial,M
29174,29,homemaker,M
48278,18,K-12 student,M
17284,28,executive/managerial,M
32738,32,scientist,M
102168,26,college/grad student,F
8872,21,college/grad student,F
52601,25,self-employed,M
20233,26,executive/managerial,M
11365,26,executive/managerial,M
32427,26,other or not specified,M
80018,25,artist,F
54765,28,college/grad student,M
75120,30,sales/marketing,M
93513,32,college/grad student,M
73902,34,executive/managerial,M
5252,29,other or not specified,M
3633,27,scientist,M
19688,31,sales/marketing,M
12276,32,other or not specified,M
70723,27,college/grad student,M
12468,33,sales/marketing,M
68529,36,executive/managerial,M
93176,26,scientist,F
42725,28,college/grad student,M
90254,32,college/grad student,M
47189,33,academic/educator,M
46802,29,self-employed,M
42444,54,executive/managerial,F
102812,33,college/grad student,M
36487,31,college/grad student,M
7439,25,self-employed,F
59607,26,college/grad student,M
58950,33,college/grad student,M
94118,32,sales/marketing,M
14202,25,homemaker,M
42994,30,college/grad student,M
61993,27,K-12 student,M
22253,30,sales/marketing,M
32013,31,other or not specified,M
66936,27,college/grad student,M
8692,18,K-12 student,M
71023,33,other or not specified,M
43583,26,college/grad student,M
49380,26,college/grad student,F
3120,31,other or not specified,F
94971,26,self-employed,M
48620,29,college/grad student,M
80646,18,other or not specified,M
1584,32,college/grad student,M
90920,34,executive/managerial,M
10505,27,scientist,M
37383,31,self-employed,M
73357,33,college/grad student,F
29430,25,college/grad student,M
45545,22,college/grad student,M
36626,22,homemaker,M
33047,32,scientist,M
2393,32,scientist,M
4654,34,executive/managerial,M
94142,30,sales/marketing,F
65367,31,scientist,F
12161,31,clerical/admin,M
31257,29,self-employed,M
51329,18,self-employed,F
33450,32,customer service,M
40094,32,college/grad student,M
41083,32,scientist,M
57637,22,sales/marketing,M
12765,32,executive/managerial,M
68721,33,scientist,M
103696,30,clerical/admin,M
60514,18,K-12 student,M
7457,29,self-employed,M
18788,64,retired,F
59490,27,college/grad student,M
61349,28,K-12 student,M
100412,29,sales/marketing,M
71935,28,academic/educator,F
14137,32,academic/educator,M
41629,29,executive/managerial,M
42015,27,executive/managerial,M
88610,29,homemaker,F
97205,28,scientist,M
9509,27,college/grad student,M
97390,24,homemaker,M
87954,29,artist,M
29626,30,academic/educator,F
19936,29,K-12 student,M
3085,34,academic/educator,M
24238,33,sales/marketing,M
101007,32,sales/marketing,M
1744,31,college/grad student,F
93361,49,clerical/admin,F
58426,39,sales/marketing,M
82378,31,academic/educator,F
98158,34,executive/managerial,M
10527,25,sales/marketing,F
91354,26,executive/managerial,M
101820,32,college/grad student,M
79253,33,sales/marketing,M
4685,18,K-12 student,M
87230,27,college/grad student,M
10084,31,college/grad student,M
16615,28,scientist,M
23587,26,academic/educator,F
25214,32,executive/managerial,M
79212,25,sales/marketing,M
102814,25,other or not specified,M
24039,25,executive/managerial,M
88119,28,scientist,M
11417,31,homemaker,M
47730,39,sales/marketing,M
1253,25,technician/engineer,M
45989,26,sales/marketing,M
55568,28,other or not specified,M
6579,27,college/grad student,M
65768,28,college/grad student,M
13233,30,college/grad student,M
97840,25,college/grad student,M
22756,29,other or not specified,M
90922,24,scientist,M
41950,31,sales/marketing,M
43006,34,homemaker,M
75539,18,sales/marketing,M
77605,34,sales/marketing,F
21942,27,K-12 student,M
61461,25,programmer,M
83540,25,college/grad student,M
43572,26,sales/marketing,M
71094,30,technician/engineer,M
24956,24,college/grad student,M
59016,28,other or not specified,M
23592,33,college/grad student,M
6093,32,sales/marketing,M
19363,25,sales/marketing,M
68713,27,K-12 student,M
97897,28,college/grad student,M
101343,34,executive/managerial,M
83312,32,college/grad student,M
38641,29,executive/managerial,M
57051,33,college/grad student,M
94448,29,K-12 student,M
37988,29,sales/marketing,M
90286,26,college/grad student,M
4078,34,college/grad student,M
68215,26,clerical/admin,M
101949,34,homemaker,M
3323,25,college/grad student,M
59124,28,artist,M
96847,29,homemaker,F
41722,34,self-employed,M
3128,31,other or not specified,M
86262,34,executive/managerial,M
17261,30,college/grad student,F
67318,33,college/grad student,F
76434,28,college/grad student,M
87213,33,scientist,M
85525,25,clerical/admin,M
61135,32,scientist,M
4750,29,unemployed,M
75421,25,homemaker,M
64483,30,clerical/admin,M
65455,25,sales/marketing,M
42627,37,other or not specified,F
43320,27,college/grad student,M
27052,29,sales/marketing,M
33856,31,college/grad student,M
92363,30,sales/marketing,M
74609,30,sales/marketing,M
10786,31,homemaker,F
52683,28,executive/managerial,M
49187,26,executive/managerial,M
78487,30,unemployed,M
24936,27,self-employed,M
35818,50,doctor/health care,F
86139,34,college/grad student,M
53790,21,sales/marketing,F
37255,29,sales/marketing,M
92280,29,other or not specified,M
101073,40,scientist,M
39590,31,college/grad student,M
91089,33,college/grad student,M
57363,26,programmer,M
59755,27,clerical/admin,M
26800,26,executive/managerial,M
13876,27,college/grad student,F
30481,31,executive/managerial,M
63567,27,executive/managerial,M
46230,26,academic/educator,M
41267,43,writer,M
52103,30,college/grad student,M
83,27,other or not specified,M
69399,27,executive/managerial,M
14139,26,K-12 student,M
55236,30,self-employed,M
58789,34,sales/marketing,M
31118,32,scientist,M
48230,27,other or not specified,F
36892,27,college/grad student,F
67753,34,college/grad student,M
30894,30,sales/marketing,M
103833,34,college/grad student,M
7256,27,college/grad student,M
48210,34,college/grad student,M
82132,26,scientist,M
61321,46,other or not specified,M
21861,27,writer,M
5556,28,executive/managerial,M
12975,32,sales/marketing,M
90795,28,self-employed,M
69161,18,other or not specified,M
84672,30,writer,M
22085,26,sales/marketing,M
75130,32,college/grad student,F
40352,32,executive/managerial,M
89654,28,homemaker,M
74596,30,executive/managerial,M
53318,34,executive/managerial,M
18657,26,college/grad student,M
90390,37,scientist,M
49381,18,scientist,M
61474,18,K-12 student,F
23775,27,executive/managerial,M
87907,21,scientist,M
6338,32,self-employed,M
4206,44,academic/educator,F
30367,29,academic/educator,F
30038,26,executive/managerial,M
58877,30,self-employed,M
56997,29,college/grad student,F
5477,32,college/grad student,M
76659,33,sales/marketing,M
42611,29,scientist,M
31396,30,executive/managerial,M
85955,30,retired,M
85471,32,sales/marketing,M
4705,27,homemaker,F
37218,36,academic/educator,M
35896,25,college/grad student,M
87147,43,self-employed,M
102762,33,executive/managerial,M
28310,22,college/grad student,F
23634,67,retired,M
83112,32,college/grad student,M
2237,30,other or not specified,M
2690,30,college/grad student,M
4004,28,college/grad student,F
92117,33,college/grad student,M
75033,19,homemaker,F
7984,32,executive/managerial,M
7599,20,other or not specified,M
14763,32,scientist,M
4502,43,executive/managerial,M
72283,8,K-12 student,M
87704,25,homemaker,M
79068,32,executive/managerial,M
33733,33,college/grad student,F
85453,18,sales/marketing,M
66780,27,college/grad student,M
99482,39,scientist,M
53912,28,sales/marketing,M
70355,25,college/grad student,M
15932,27,executive/managerial,M
85641,24,college/grad student,M
33875,25,executive/managerial,M
37894,26,executive/managerial,M
11395,18,scientist,M
94898,45,other or not specified,F
44420,25,homemaker,M
60441,33,clerical/admin,M
24559,11,K-12 student,M
99086,34,college/grad student,M
79874,25,executive/managerial,M
62425,25,sales/marketing,M
68939,34,academic/educator,F
65850,31,artist,F
31779,30,other or not specified,M
19860,32,self-employed,M
40796,13,sales/marketing,M
28044,23,sales/marketing,M
761,29,sales/marketing,M
14387,34,other or not specified,M
68205,30,sales/marketing,M
41393,32,scientist,M
49273,30,sales/marketing,M
72861,28,college/grad student,M
87760,30,college/grad student,M
98149,37,other or not specified,M
13727,31,college/grad student,M
33316,25,executive/managerial,M
21059,28,programmer,M
17295,34,college/grad student,M
71101,31,self-employed,M
103214,30,executive/managerial,F
42932,30,self-employed,M
38959,28,college/grad student,F
81476,34,college/grad student,M
43264,25,college/grad student,M
75255,31,college/grad student,M
53591,30,college/grad student,M
50309,34,sales/marketing,M
11191,26,executive/managerial,M
7399,28,self-employed,M
10922,33,executive/managerial,M
67062,18,self-employed,F
61045,30,college/grad student,M
19100,25,academic/educator,M
73409,25,executive/managerial,M
3813,34,college/grad student,M
93204,29,self-employed,M
11037,33,college/grad student,M
66298,30,homemaker,F
67988,27,self-employed,M
48811,34,retired,M
37012,33,executive/managerial,M
61988,27,college/grad student,M
88011,25,other or not specified,M
2285,27,college/grad student,M
77738,25,retired,M
71275,33,other or not specified,M
65762,28,scientist,M
9368,29,executive/managerial,M
13887,33,executive/managerial,M
54359,18,K-12 student,M
28735,21,sales/marketing,M
29962,30,college/grad student,M
99218,30,college/grad student,M
77472,33,executive/managerial,M
11880,26,K-12 student,M
9061,30,executive/managerial,M
44616,25,other or not specified,M
51502,25,scientist,F
53060,30,sales/marketing,M
59018,34,executive/managerial,M
96637,30,programmer,M
71794,81,academic/educator,M
76417,29,college/grad student,M
18588,29,clerical/admin,M
33789,33,programmer,M
102023,34,executive/managerial,M
55002,31,K-12 student,F
27439,25,college/grad student,M
44793,57,academic/educator,F
95992,33,college/grad student,M
96188,27,K-12 student,M
30778,30,sales/marketing,M
58554,32,sales/marketing,M
84615,18,K-12 student,M
88152,33,college/grad student,M
98194,31,self-employed,M
60739,29,sales/marketing,M
52306,21,K-12 student,M
95054,27,other or not specified,M
39929,29,self-employed,F
50719,28,college/grad student,M
51469,32,college/grad student,M
94260,25,scientist,M
92858,31,self-employed,F
29686,30,sales/marketing,M
94659,29,college/grad student,M
53945,25,self-employed,M
45749,25,academic/educator,F
100967,26,executive/managerial,M
80159,33,college/grad student,F
80362,54,academic/educator,F
59970,18,homemaker,F
77209,27,technician/engineer,M
72708,30,other or not specified,F
59157,42,academic/educator,F
79444,30,homemaker,F
30215,32,executive/managerial,M
27172,26,college/grad student,M
38707,29,executive/managerial,M
4319,31,college/grad student,M
35407,28,college/grad student,M
66870,32,lawyer,M
89179,31,college/grad student,F
65163,28,sales/marketing,M
89615,29,executive/managerial,M
17059,26,college/grad student,M
87941,34,academic/educator,F
22365,27,scientist,M
101463,26,college/grad student,M
45341,32,executive/managerial,M
47994,34,sales/marketing,M
47719,26,homemaker,M
83442,27,college/grad student,M
79473,32,college/grad student,M
74647,34,college/grad student,M
69410,31,scientist,M
22248,29,executive/managerial,M
30047,29,sales/marketing,F
103617,26,college/grad student,M
95123,31,college/grad student,M
21491,25,college/grad student,M
14595,31,executive/managerial,M
40605,31,college/grad student,M
66947,51,clerical/admin,F
84885,29,homemaker,M
26580,30,self-employed,M
36755,29,other or not specified,F
81839,26,scientist,M
52027,33,scientist,M
9270,40,executive/managerial,M
19720,31,executive/managerial,M
62460,25,homemaker,M
43194,39,sales/marketing,M
70050,30,college/grad student,M
50010,30,other or not specified,F
68499,34,customer service,M
57977,26,sales/marketing,M
19854,29,writer,F
73329,27,scientist,M
29967,32,self-employed,F
54694,32,executive/managerial,M
53066,30,other or not specified,M
74955,28,sales/marketing,M
95051,34,academic/educator,F
85756,34,college/grad student,M
74906,34,executive/managerial,M
78869,25,executive/managerial,M
89003,34,executive/managerial,M
34054,18,homemaker,F
80767,55,executive/managerial,M
4973,27,scientist,F
5573,33,sales/marketing,M
90086,25,scientist,M
81449,25,executive/managerial,M
12163,30,K-12 student,M
94995,31,K-12 student,M
39874,33,executive/managerial,M
32175,32,sales/marketing,M
52256,25,college/grad student,M
57140,31,scientist,M
29929,33,sales/marketing,M
27442,33,college/grad student,F
7208,29,sales/marketing,M
81622,32,college/grad student,M
25219,26,scientist,M
96751,31,other or not specified,M
85933,31,scientist,M
76881,31,college/grad student,M
16634,54,scientist,F
67173,26,self-employed,M
87614,27,college/grad student,M
93577,30,college/grad student,M
43948,34,scientist,M
40318,32,college/grad student,M
80055,33,sales/marketing,M
52830,29,college/grad student,M
59554,34,scientist,M
76919,26,technician/engineer,M
41662,32,college/grad student,M
45167,34,programmer,M
76776,34,K-12 student,M
4924,23,sales/marketing,M
32361,27,college/grad student,M
4710,31,college/grad student,M
14664,29,other or not specified,F
25173,31,college/grad student,M
78007,31,other or not specified,M
52681,27,scientist,M
77462,28,sales/marketing,F
98201,30,executive/managerial,F
62338,33,executive/managerial,M
81105,28,self-employed,M
47573,16,scientist,M
21528,34,sales/marketing,M
6477,32,college/grad student,F
10939,28,scientist,M
103059,27,scientist,M
72142,26,scientist,M
12861,83,executive/managerial,M
38582,29,college/grad student,M
16116,32,self-employed,F
28181,61,other or not specified,F
215,30,scientist,M
31885,30,college/grad student,M
36897,25,scientist,M
13916,27,clerical/admin,M
99809,29,executive/managerial,M
41148,26,college/grad student,M
56604,28,homemaker,M
70230,31,self-employed,M
75665,31,college/grad student,M
99391,33,college/grad student,F
64756,26,homemaker,M
74180,31,college/grad student,M
92324,33,programmer,M
82658,28,homemaker,F
45173,26,other or not specified,M
24063,33,college/grad student,M
17448,28,sales/marketing,M
34253,26,executive/managerial,M
9357,29,self-employed,M
102809,28,college/grad student,F
73395,28,scientist,M
72539,33,college/grad student,M
20954,27,college/grad student,M
16849,26,college/grad student,M
99644,80,other or not specified,M
4493,26,college/grad student,M
70748,27,other or not specified,M
80803,26,tradesman/craftsman,M
73087,29,academic/educator,F
5609,34,scientist,F
92946,28,executive/managerial,M
40127,26,self-employed,M
43960,28,scientist,F
69559,26,college/grad student,M
28777,21,tradesman/craftsman,M
70187,33,college/grad student,M
102738,29,college/grad student,M
94143,32,executive/managerial,M
58292,28,college/grad student,M
92354,27,self-employed,M
47895,32,college/grad student,M
102769,50,scientist,M
44089,33,executive/managerial,M
25009,30,college/grad student,M
77461,18,K-12 student,F
5426,30,college/grad student,F
91150,27,sales/marketing,F
7537,35,academic/educator,F
95016,25,college/grad student,M
44185,27,programmer,M
38502,30,scientist,M
26436,46,academic/educator,F
4641,28,clerical/admin,M
92613,27,self-employed,M
19848,32,executive/managerial,M
76488,20,scientist,M
40028,31,tradesman/craftsman,M
43175,32,college/grad student,F
97965,29,scientist,M
20256,28,college/grad student,M
97246,34,other or not specified,M
3832,28,other or not specified,F
104374,33,self-employed,M
53667,29,executive/managerial,M
56995,26,college/grad student,F
78129,25,sales/marketing,F
40480,34,self-employed,F
102444,28,academic/educator,M
85847,25,clerical/admin,M
49745,30,homemaker,F
33621,30,K-12 student,M
21691,31,scientist,M
55819,34,programmer,M
15664,34,customer service,M
56956,34,sales/marketing,M
11964,34,scientist,M
86256,31,sales/marketing,M
91116,25,academic/educator,F
101554,25,executive/managerial,M
96158,28,executive/managerial,M
28129,33,other or not specified,M
60538,27,college/grad student,M
103732,21,K-12 student,F
9793,29,self-employed,F
85864,30,executive/managerial,M
11353,28,executive/managerial,M
66086,31,sales/marketing,M
13712,25,self-employed,M
42368,34,clerical/admin,M
44717,28,sales/marketing,M
88725,33,programmer,M
51520,29,executive/managerial,M
18601,33,executive/managerial,M
22043,28,doctor/health care,F
95951,26,scientist,M
103685,34,executive/managerial,F
6410,33,executive/managerial,M
36531,27,college/grad student,M
74784,26,self-employed,M
85916,30,sales/marketing,M
95198,34,college/grad student,M
64474,27,college/grad student,M
5659,25,college/grad student,M
22914,33,sales/marketing,M
83818,27,college/grad student,F
59863,25,college/grad student,M
20247,24,homemaker,F
14602,29,self-employed,M
84375,26,college/grad student,M
71092,30,scientist,M
85450,31,college/grad student,F
73271,27,college/grad student,M
70480,29,academic/educator,M
46413,60,retired,F
100283,33,self-employed,F
40478,26,artist,F
3763,10,artist,F
48738,26,college/grad student,M
87258,25,executive/managerial,M
15213,31,sales/marketing,M
82632,26,college/grad student,M
104701,25,sales/marketing,M
95593,32,executive/managerial,M
68208,30,executive/managerial,M
69004,34,executive/managerial,M
69238,34,self-employed,M
13752,25,college/grad student,F
92184,30,programmer,M
48000,30,sales/marketing,M
71028,28,scientist,M
9433,27,college/grad student,M
1987,33,technician/engineer,M
39088,30,other or not specified,F
100846,30,executive/managerial,F
37224,32,homemaker,M
54050,33,executive/managerial,M
15458,18,sales/marketing,M
53951,32,college/grad student,M
15796,40,academic/educator,M
12615,32,other or not specified,M
76396,28,executive/managerial,M
71867,32,academic/educator,M
37859,21,sales/marketing,M
61576,25,college/grad student,M
78794,26,clerical/admin,M
69332,30,executive/managerial,M
26179,34,executive/managerial,M
27672,28,executive/managerial,F
49481,33,college/grad student,M
88909,29,college/grad student,F
78260,26,executive/managerial,M
18296,29,college/grad student,F
20160,34,self-employed,F
24867,34,K-12 student,M
5336,34,executive/managerial,M
65611,29,other or not specified,M
72270,33,college/grad student,M
78976,28,college/grad student,M
12066,28,sales/marketing,M
99793,33,K-12 student,M
20626,27,executive/managerial,F
82037,32,executive/managerial,M
54573,26,executive/managerial,M
2125,30,academic/educator,M
59841,34,executive/managerial,M
24327,27,college/grad student,M
24651,27,executive/managerial,M
96638,27,college/grad student,M
101911,34,self-employed,F
103447,25,college/grad student,M
26696,26,college/grad student,M
97990,30,college/grad student,M
42576,27,scientist,M
12104,32,college/grad student,M
84930,28,K-12 student,M
23733,33,sales/marketing,M
1869,31,self-employed,F
35873,30,executive/managerial,M
97739,31,college/grad student,M
101176,32,scientist,M
38744,32,college/grad student,F
80076,31,college/grad student,F
67239,31,college/grad student,M
11123,26,self-employed,M
1660,34,self-employed,M
67959,31,K-12 student,F
75752,31,sales/marketing,M
28380,28,executive/managerial,M
99509,27,scientist,M
41818,31,sales/marketing,M
56580,30,sales/marketing,M
93089,34,artist,M
85353,32,scientist,M
8643,28,college/grad student,M
37090,27,self-employed,M
35643,18,sales/marketing,M
64440,26,executive/managerial,M
955,33,sales/marketing,M
18142,21,sales/marketing,M
77746,31,K-12 student,M
25461,25,other or not specified,M
73669,31,college/grad student,M
6144,30,college/grad student,M
20662,34,programmer,M
48233,29,sales/marketing,M
66575,32,executive/managerial,M
32749,25,executive/managerial,M
83662,31,programmer,M
46303,27,K-12 student,M
96634,46,retired,M
93801,38,executive/managerial,M
85512,33,other or not specified,M
22950,27,college/grad student,M
65847,25,executive/managerial,M
42740,44,academic/educator,M
86764,40,executive/managerial,M
96495,30,scientist,M
24882,34,executive/managerial,M
30151,34,college/grad student,M
6008,32,other or not specified,F
59409,33,sales/marketing,M
59536,21,K-12 student,M
90107,26,executive/managerial,M
95724,26,other or not specified,M
80825,32,executive/managerial,M
88237,31,executive/managerial,M
45264,30,executive/managerial,M
45469,28,scientist,M
46854,30,executive/managerial,M
9434,12,sales/marketing,M
63915,30,doctor/health care,M
97919,25,college/grad student,M
101322,32,college/grad student,M
39729,32,technician/engineer,M
80185,40,writer,M
2379,25,college/grad student,M
22978,33,retired,M
71754,31,programmer,M
17704,21,homemaker,M
69065,27,executive/managerial,M
88605,27,college/grad student,M
14758,22,technician/engineer,M
51359,27,sales/marketing,M
80606,26,sales/marketing,M
70599,31,other or not specified,M
63829,27,executive/managerial,F
75478,31,scientist,M
39231,27,college/grad student,M
98066,54,academic/educator,F
24718,34,sales/marketing,M
103262,34,retired,M
13988,26,executive/managerial,M
79238,27,college/grad student,M
44831,18,college/grad student,M
102558,33,other or not specified,F
8876,28,college/grad student,F
65582,26,sales/marketing,M
9814,33,executive/managerial,M
50163,29,college/grad student,F
90903,25,college/grad student,M
22678,32,scientist,M
55257,65,academic/educator,M
42561,32,retired,M
64745,29,artist,M
39262,34,college/grad student,M
86575,32,other or not specified,M
71063,26,executive/managerial,M
38122,32,college/grad student,M
2978,52,executive/managerial,M
25839,33,executive/managerial,M
85971,29,executive/managerial,M
57402,26,doctor/health care,M
17985,30,other or not specified,M
72598,26,sales/marketing,M
98008,24,sales/marketing,M
20637,31,academic/educator,F
90901,25,executive/managerial,M
90623,28,tradesman/craftsman,M
74729,25,executive/managerial,M
37850,28,executive/managerial,M
18332,25,executive/managerial,M
11066,29,college/grad student,M
55336,27,scientist,M
8908,31,lawyer,F
11932,33,college/grad student,M
53925,27,self-employed,F
81162,25,academic/educator,M
5557,28,tradesman/craftsman,M
85178,36,executive/managerial,M
8836,28,college/grad student,M
62397,21,college/grad student,M
97586,28,sales/marketing,M
15338,32,self-employed,M
49964,44,retired,M
24183,32,sales/marketing,M
56638,25,scientist,M
69502,21,scientist,M
46960,32,executive/managerial,M
68604,27,programmer,M
88970,80,artist,F
31709,10,scientist,M
68907,30,college/grad student,M
61211,14,K-12 student,F
2697,16,K-12 student,F
64902,30,executive/managerial,M
86099,27,artist,M
15483,32,homemaker,M
13713,32,academic/educator,M
76677,25,college/grad student,M
54665,26,academic/educator,F
57044,42,homemaker,F
28908,26,scientist,M
22800,26,executive/managerial,M
73605,29,college/grad student,M
100304,28,technician/engineer,M
40730,27,executive/managerial,F
7105,28,college/grad student,M
83944,26,sales/marketing,M
8078,27,executive/managerial,M
100904,43,homemaker,M
5642,25,college/grad student,M
22515,34,college/grad student,M
92824,33,self-employed,M
51255,80,other or not specified,M
36761,32,sales/marketing,M
38408,31,sales/marketing,M
89503,33,scientist,M
27216,26,college/grad student,M
15655,26,sales/marketing,M
28200,27,college/grad student,M
34248,33,sales/marketing,M
23903,18,K-12 student,M
44064,29,executive/managerial,M
34499,33,lawyer,M
81333,32,executive/managerial,M
36775,26,programmer,M
24019,32,scientist,F
98469,29,college/grad student,M
94231,29,scientist,M
88411,26,executive/managerial,F
21270,34,college/grad student,F
42597,24,scientist,M
76598,18,K-12 student,M
69050,34,K-12 student,M
21386,32,college/grad student,F
2098,31,executive/managerial,M
91312,29,scientist,M
62728,30,academic/educator,M
57745,31,other or not specified,M
51097,34,college/grad student,M
68042,30,college/grad student,M
46191,26,academic/educator,M
51902,32,sales/marketing,M
65751,30,college/grad student,M
53659,27,academic/educator,M
28256,28,sales/marketing,M
92813,28,executive/managerial,M
28734,29,college/grad student,M
71207,43,executive/managerial,F
32575,31,executive/managerial,M
12209,26,sales/marketing,M
54780,29,college/grad student,F
100750,31,college/grad student,F
12549,20,programmer,M
98805,29,self-employed,M
94137,30,college/grad student,M
15921,30,self-employed,M
76390,28,executive/managerial,M
91678,30,sales/marketing,M
19079,34,self-employed,M
3809,26,academic/educator,M
24934,29,self-employed,M
96673,30,college/grad student,M
54945,39,executive/managerial,M
96221,30,executive/managerial,M
68517,32,scientist,F
79406,31,college/grad student,F
62023,28,executive/managerial,M
38031,25,sales/marketing,M
92668,29,executive/managerial,M
73454,28,college/grad student,M
